Crop,State,Cost of Cultivation (`/Hectare) A2+FL,Cost of Cultivation (`/Hectare) C2,Cost of Production (`/Quintal) C2,Yield (Quintal/ Hectare) ,Crop             ,Production 2006-07,Production 2007-08,Production 2008-09,Production 2009-10,Production 2010-11,Area 2006-07,Area 2007-08,Area 2008-09,Area 2009-10,Area 2010-11,Yield 2006-07,Yield 2007-08,Yield 2008-09,Yield 2009-10,Yield 2010-11,Variety,Season/ duration in days,Recommended Zone,Unnamed: 4,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12
Paddy,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,RC Maniphou 11 (IET 20193),132-135,Terraced area of Meghalaya and Manipur hills both under irrigated and rainfed condition.,,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Wheat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,MPO(JW)  1215 (MPO 1215),120,"Madhya Pradesh, Chhattisgarh, Gujarat and Rajasthan (Kota and Udaipur Division only) under timely sown irrigated condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Wheat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,MACS 6222,108,"Maharashtra, Karnataka, Andhra Pradesh and Tamil Nadu under timely sown irrigated condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Wheat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,PDW 314,169,"Punjab, Haryana, Western Uttar Pradesh, Delhi, Rajasthan (Excluding Kota & Udaipur Divisions), Tarai Regions of Uttarakhand, Paonta Valley & Una District of Himachal Pradesh under timely sown irrigated conditions.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Wheat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,DBW39,123,"Eastern Uttar Pradesh, Bihar, Jharkhand, West Bengal, Assam and Orissa under timely sown irrigated condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Wheat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,VL Gehun 907 (VL 907),167 irrigated   & 180 rainfed,"Himachal Pradesh,  Jammu & Kashmir, Uttarakhand and Sikkim under timely sown irrigated conditions.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Wheat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Pusa Suketi  HS 507,-,"Himachal Pradesh, Uttarakhand, Jammu and Kashmir and the North Eastern state under timely sown rainfed condition in lower and mid hills.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Wheat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Pusa Prachi (HI 1563),-,"Eastern Uttar Pradesh, Bihar, Jharkhand, West Bengal (except Hills), Orissa, Assam and the place of North Eastern states in late sown condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Wheat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,WHD 943,-,"Punjab, Haryana, Delhi, Rajasthan (except Kota and Udaipur divisions), West Uttar Pradesh (except Jhansi Divisions) Jammu and Kathua districts of Jammu and Kashmir, Paonta valley and Una district of Himachal Pradesh, and tarai region of Uttarakhand.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Wheat,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Netravati  (NIAW 1415),-,"Maharshtra, and Karnataka under rainfed condition and restricted irrigated condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Barley,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,BH-902,130,"Punjab, Haryana, Western Uttar Pradesh (Excluding Jhansi Division), Delhi, Rajasthan (Excluding Kota & Udaipur Divisions), Tarai Regions of Uttarakhand & Jammu and Kathua District of J & K under timely sown irrigated conditions.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Barley,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,DWRB 73,-,"Punjab, Haryana, Western Uttar Pradesh, Delhi and Rajasthan (except Kota and Udaipur region) under irrigated late sown condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Barley,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Pusa Losar  (BH- 380),190,"Himachal Pradesh, Uttarakhand, Jammu & Kashmir and North Eastern States under timely sown rainfed conditions.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Maize,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,HSC1,80-82,Himachal Pradesh and Uttarakhand under Kharif season.,,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Maize,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,HQPM-4,95,"Punjab, Haryana, Delhi, West and Central UP, Bihar, Jharkhand, Orissa, Eastern UP, Andhra Pradesh, Karnataka, Tamilnadu, Maharashtra, Rajasthan, Madhya Pradesh, Gujarat and Chhattisgarh under Kharif Season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Maize,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,MCH 36 (Hybrid) (DKC 9099),99,"Karnataka, Tamil Nadu and Maharashtra in Kharif season under irrigated and rainfed conditions.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Maize,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,DHM 119 (BH 4062),-,"Andhra Pradesh, Maharashtra, Tamil Nadu and Karnataka in Kharif season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Maize,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,PMH 4 (JH 31153),-,"Punjab, Haryana, Delhi and western Uttar Pradesh under irrigated condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Maize,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,PMH 5 (JH 3110),-,"Rajasthan, Madhya Pradesh, Gujarat and Chhattisgarh in Kharif season under both irrigated and rainfed condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Pearl Millet,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Nandi-65 (MH-1549),80,"Rajasthan, Gujarat, Haryana, MP, UP, Punjab and Delhi in Kharif season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Pearl Millet,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Nandi-61 (MH-1548),81,"Rajasthan, Gujarat, Haryana, Punjab and Delhi in Kharif season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Pearl Millet,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,86M64 (MSH 203) (Hybrid),80-85,"Rajasthan, Gujarat, Maharashtra and Tamil Nadu in summer season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Pearl Millet,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,MH 1540 (86M64) (Hybrid),80-85,"Andhra Pradesh, Karnataka, Tamil Nadu   and Maharashtra under normal Kharif season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Pearl Millet,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,MH 1541 (86M53) (Hybrid),78-80,"Andhra Pradesh, Karnataka, Tamil Nadu and Maharashtra under normal Kharif season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Pearl Millet,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,RHB 177 (MH 1486),-,"Rajasthan, Haryana and Gujarat under rainfed low fertility condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Pearl Millet,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,HHB 226  (MH 1479),-,"Rajasthan, Gujarat, Haryana, Uttar Pradesh, Punjab and Madhya Pradesh.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Finger Millet,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,GPU 67,119,"Chhattisgarh, Jharkhand, Karnataka, Maharashtra, Tamil Nadu and Uttarakhand in Kharif  season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Indian Mustard,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,DRMR 601 (NRCDR 601),144,"Rajasthan, Haryana, Punjab, Delhi and Jammu & Kashmir under timely sown irrigated condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Indian Mustard,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Pusa Mustard 26 (NPJ-113),-,"Plains of Jammu & Kashmir, Punjab, Haryana, Rajasthan, Delhi and Western Uttar Pradesh in multiple cropping systems.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Indian Mustard,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Pusa Mustard 27 (EJ-17),-,"Uttar Pradesh, Madhya Pradesh, Uttarakhand and Kota region of Rajasthan in multiple cropping systems.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Indian Mustard,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,CORAL 432 (PAC 432)(Hybrid),130,"Uttar Pradesh, Madhya Pradesh, Rajasthan and Uttarakhand under timely sown irrigated condition",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Yellow Sarson,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Pitambari (RYSK-05-02),110-115,"UP, West Bengal, Haryana, Bihar, Gujarat, Uttarakhand and Manipur. ",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Linseed,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,JLS-67 (Shival),114,"Bundelkhand part of Uttar Pradesh, Madhya Pradesh and Rajasthan under rainfed condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Linseed,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Ruchi (LCK 5021),134,"Uttar Pradesh (except Bundelkhand), Bihar, Assam, West Bengal and Jharkhand under timely sown irrigated condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Linseed,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,JLS-73 (SLS-73),-,"Madhya Pradesh, Rajasthan and Bundelkhand of Uttar Pradesh, north east and Central Maharashtra and North east part of Gujarat in Rabi season under irrigated condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Groundnut,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Girnar - 3 (PBS 12160),108,"West Bengal, Orissa and Manipur under Kharif rainfed condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Groundnut,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Kadiri Harithandhra (K 1319),122,Karnataka and Maharashtra under timely sown irrigated condition in Rabi and Summer season.,,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Groundnut,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,GPBD 5,105-110,Jharkhand and Manipur in Kharif Season.,,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Sesame,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Rajasthan Till 351 (RT 351),-,"Rajasthan, Uttar Pradesh, Maharashtra, Gujarat, Karnataka, Himachal Pradesh, Punjab, Haryana and Jammu and Kashmir.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Chickpea ,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Ujjawal (IPCK2004-29),103-111,"MP, South Rajasthan, Chhattisgarh, Maharashtra, Gujarat, Bundelkhand Region of UP under irrigated conditions during Rabi Season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Bengal Gram,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,PKV KABULI-4,110,"Maharashtra, Madhya Pradesh under irrigated conditions. ",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Bengal Gram,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,MNK-1,-,"Karnataka, Andhra Pradesh, Orissa and Tamil Nadu in normal sown rainfed as well as irrigated condition.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Lentil,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Pant Lentil-8(Pant L-063),135,"Punjab, Haryana, Plains of Uttarakhand, Western Uttar Pradesh, Delhi and Rajasthan as a pure crop in Rabi season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Lentil,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Pant Lentil-7(Pant L-024),147,"Punjab, Haryana and Uttar Pradesh under in Rabi season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Fieldpea,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Aman  (IPF 5-19),137,"Punjab, Haryana, Plains of Uttarakhand, Western Uttar Pradesh, Delhi and parts of Rajasthan during Rabi season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Fieldpea,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,GOMATI (TRCP-8),140,"Uttarakhand Hills, Jammu & Kashmir and North Eastern States under normal sown Rabi season as pure crop. ",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
Fieldpea,Andhra Pradesh,20363.537346938778,31364.666734693878,1620.537755102041,98.08673469387755,Arecanut  ,168.6981818181818,182.6290909090909,179.9527272727273,173.7490909090909,210.1818181818182,116.02545454545454,118.40363636363638,120.5309090909091,118.20363636363635,127.21636363636365,146.82909090909092,153.77454545454546,149.47636363636363,147.4272727272727,164.57090909090908,Dantiwada Fieldpea 1 (SKNP 04-09),-,"Eastern Uttar Pradesh, Bihar, Jharkhand and West Bengal in Rabi season.",,100.0,99.75,102.0,104.75,106.41666666666667,114.91666666666667,121.91666666666667,120.75
